N,R,D,GPU,Network,Approach,transfer_NxN,matmul_NxN,matmul_NxN_x_Nx1,matmul_RxN_x_NxN,inverse_NxN,transfer_Nx1,transfer_RxN,addition_NxN,addition_Nx1,addition_RxN,randgen_NxN,randgen_Nx1,decentralized_protocol,total_time
100,100,4,H200,Residential,fixed-point,0.0364,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.030064,0.0364,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.877863550873478,1.269233468957568
100,100,4,H200,Enterprise,floating-point,0.00564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.0050064,0.00564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.2500639529376514,0.3127743308455603
100,100,4,H200,Enterprise,fixed-point,0.00564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.0050064,0.00564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.2500639529376514,0.32018107102174137
100,100,4,H200,DataCenter,floating-point,0.000564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.00050064,0.000564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.13735242457474453,0.14593752248265351
100,100,4,H200,DataCenter,fixed-point,0.000564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.00050064,0.000564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.13735242457474453,0.15334426265883447
100,100,4,NVIDIA H100,Residential,floating-point,0.0364,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.030064,0.0364,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.877863550873478,1.2617293442944186
100,100,4,NVIDIA H100,Residential,fixed-point,0.0364,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.030064,0.0364,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.877863550873478,1.2664162618452803
100,100,4,NVIDIA H100,Enterprise,floating-point,0.00564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.0050064,0.00564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.2500639529376514,0.31267694635859206
100,100,4,NVIDIA H100,Enterprise,fixed-point,0.00564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.0050064,0.00564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.2500639529376514,0.31736386390945387
100,100,4,NVIDIA H100,DataCenter,floating-point,0.000564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.00050064,0.000564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.13735242457474453,0.14584013799568515
100,100,4,NVIDIA H100,DataCenter,fixed-point,0.000564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.00050064,0.000564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.13735242457474453,0.15052705554654702
100,100,5,A40,Residential,floating-point,0.0364,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.030064,0.0364,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.7735950951370878,1.1583669837321697
100,100,5,A40,Residential,fixed-point,0.0364,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.030064,0.0364,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.7735950951370878,1.1608854072969017
100,100,5,A40,Enterprise,floating-point,0.00564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.0050064,0.00564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.22036254640106295,0.2838816349961448
100,100,5,A40,Enterprise,fixed-point,0.00564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.0050064,0.00564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.22036254640106295,0.2864000585608769
100,100,5,A40,DataCenter,floating-point,0.000564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.00050064,0.000564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.12103835710058225,0.1304321656956641
100,100,5,A40,DataCenter,fixed-point,0.000564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.00050064,0.000564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.12103835710058225,0.13295058926039616
100,100,5,A100 80GB PCIe,Residential,floating-point,0.0364,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.030064,0.0364,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.7735950951370878,1.1583312842767914
100,100,5,A100 80GB PCIe,Residential,fixed-point,0.0364,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.030064,0.0364,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.7735950951370878,1.1626488120130183
100,100,5,A100 80GB PCIe,Enterprise,floating-point,0.00564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.0050064,0.00564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.22036254640106295,0.2838459355407669
100,100,5,A100 80GB PCIe,Enterprise,fixed-point,0.00564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.0050064,0.00564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.22036254640106295,0.28816346327699366
100,100,5,A100 80GB PCIe,DataCenter,floating-point,0.000564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.00050064,0.000564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.12103835710058225,0.13039646624028617
100,100,5,A100 80GB PCIe,DataCenter,fixed-point,0.000564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.00050064,0.000564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.12103835710058225,0.13471399397651287
100,100,5,H200,Residential,floating-point,0.0364,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.030064,0.0364,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.7735950951370878,1.157558273044997
100,100,5,H200,Residential,fixed-point,0.0364,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.030064,0.0364,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.7735950951370878,1.1649650132211777
100,100,5,H200,Enterprise,floating-point,0.00564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.0050064,0.00564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.22036254640106295,0.28307292430897185
100,100,5,H200,Enterprise,fixed-point,0.00564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.0050064,0.00564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.22036254640106295,0.29047966448515294
100,100,5,H200,DataCenter,floating-point,0.000564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.00050064,0.000564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.12103835710058225,0.12962345500849123
100,100,5,H200,DataCenter,fixed-point,0.000564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.00050064,0.000564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.12103835710058225,0.1370301951846722
100,100,5,NVIDIA H100,Residential,floating-point,0.0364,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.030064,0.0364,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.7735950951370878,1.1574608885580284
100,100,5,NVIDIA H100,Residential,fixed-point,0.0364,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.030064,0.0364,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.7735950951370878,1.1621478061088901
100,100,5,NVIDIA H100,Enterprise,floating-point,0.00564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.0050064,0.00564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.22036254640106295,0.28297553982200363
100,100,5,NVIDIA H100,Enterprise,fixed-point,0.00564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.0050064,0.00564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.22036254640106295,0.28766245737286544
100,100,5,NVIDIA H100,DataCenter,floating-point,0.000564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.00050064,0.000564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.12103835710058225,0.12952607052152287
100,100,5,NVIDIA H100,DataCenter,fixed-point,0.000564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.00050064,0.000564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.12103835710058225,0.13421298807238474
100,100,8,A40,Residential,floating-point,0.0364,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.030064,0.0364,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.6065721012513514,0.9913439898464332
100,100,8,A40,Residential,fixed-point,0.0364,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.030064,0.0364,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.6065721012513514,0.9938624134111654
100,100,8,A40,Enterprise,floating-point,0.00564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.0050064,0.00564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.17278518652435926,0.2363042751194411
100,100,8,A40,Enterprise,fixed-point,0.00564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.0050064,0.00564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.17278518652435926,0.23882269868417316
100,100,8,A40,DataCenter,floating-point,0.000564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.00050064,0.000564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.09490557923651416,0.10429938783159604
100,100,8,A40,DataCenter,fixed-point,0.000564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.00050064,0.000564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.09490557923651416,0.10681781139632811
100,100,8,A100 80GB PCIe,Residential,floating-point,0.0364,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.030064,0.0364,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.6065721012513514,0.9913082903910553
100,100,8,A100 80GB PCIe,Residential,fixed-point,0.0364,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.030064,0.0364,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.6065721012513514,0.9956258181272819
100,100,8,A100 80GB PCIe,Enterprise,floating-point,0.00564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.0050064,0.00564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.17278518652435926,0.23626857566406317
100,100,8,A100 80GB PCIe,Enterprise,fixed-point,0.00564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.0050064,0.00564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.17278518652435926,0.24058610340028988
100,100,8,A100 80GB PCIe,DataCenter,floating-point,0.000564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.00050064,0.000564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.09490557923651416,0.10426368837621806
100,100,8,A100 80GB PCIe,DataCenter,fixed-point,0.000564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.00050064,0.000564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.09490557923651416,0.10858121611244478
100,100,8,H200,Residential,floating-point,0.0364,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.030064,0.0364,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.6065721012513514,0.9905352791592602
100,100,8,H200,Residential,fixed-point,0.0364,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.030064,0.0364,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.6065721012513514,0.9979420193354412
100,100,8,H200,Enterprise,floating-point,0.00564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.0050064,0.00564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.17278518652435926,0.23549556443226824
100,100,8,H200,Enterprise,fixed-point,0.00564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.0050064,0.00564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.17278518652435926,0.2429023046084492
100,100,8,H200,DataCenter,floating-point,0.000564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.00050064,0.000564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.09490557923651416,0.10349067714442314
100,100,8,H200,DataCenter,fixed-point,0.000564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.00050064,0.000564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.09490557923651416,0.11089741732060412
100,100,8,NVIDIA H100,Residential,floating-point,0.0364,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.030064,0.0364,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.6065721012513514,0.9904378946722919
100,100,8,NVIDIA H100,Residential,fixed-point,0.0364,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.030064,0.0364,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.6065721012513514,0.9951248122231539
100,100,8,NVIDIA H100,Enterprise,floating-point,0.00564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.0050064,0.00564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.17278518652435926,0.23539817994529988
100,100,8,NVIDIA H100,Enterprise,fixed-point,0.00564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.0050064,0.00564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.17278518652435926,0.24008509749616175
100,100,8,NVIDIA H100,DataCenter,floating-point,0.000564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.00050064,0.000564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.09490557923651416,0.10339329265745481
100,100,8,NVIDIA H100,DataCenter,fixed-point,0.000564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.00050064,0.000564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.09490557923651416,0.10808021020831662
100,100,10,A40,Residential,floating-point,0.0364,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.030064,0.0364,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.5445583458158421,0.9293302344109239
100,100,10,A40,Residential,fixed-point,0.0364,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.030064,0.0364,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.5445583458158421,0.9318486579756561
100,100,10,A40,Enterprise,floating-point,0.00564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.0050064,0.00564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.15512024895486762,0.21863933754994946
100,100,10,A40,Enterprise,fixed-point,0.00564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.0050064,0.00564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.15512024895486762,0.22115776111468152
100,100,10,A40,DataCenter,floating-point,0.000564,0.00014171302318573,0.00015946239000186324,0.000129000807646662,0.0007769949734210968,0.00050064,0.000564,2.6044202968478203e-05,2.60442029684782e-07,5.437422078102827e-05,0.00015542283654212952,0.00015542283654212952,0.0852027733077599,0.09459658190284177
100,100,10,A40,DataCenter,fixed-point,0.000564,0.00015874039381742479,0.00031996979378163816,0.00031682540429756045,0.0007769949734210968,0.00050064,0.000564,2.721298951655626e-05,2.7212989516556263e-07,2.5318004190921783e-05,0.0005110077559947968,0.0005110077559947968,0.0852027733077599,0.09711500546757384
100,100,10,A100 80GB PCIe,Residential,floating-point,0.0364,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.030064,0.0364,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.5445583458158421,0.9292945349555459
100,100,10,A100 80GB PCIe,Residential,fixed-point,0.0364,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.030064,0.0364,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.5445583458158421,0.9336120626917725
100,100,10,A100 80GB PCIe,Enterprise,floating-point,0.00564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.0050064,0.00564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.15512024895486762,0.21860363809457153
100,100,10,A100 80GB PCIe,Enterprise,fixed-point,0.00564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.0050064,0.00564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.15512024895486762,0.22292116583079824
100,100,10,A100 80GB PCIe,DataCenter,floating-point,0.000564,0.0001538556069135666,0.00010765716433525085,8.785600463549297e-05,0.00043457448482513427,0.00050064,0.000564,3.903855880101522e-05,3.903855880101522e-07,2.9645860195159912e-05,0.0002764094155281782,0.0002764094155281782,0.0852027733077599,0.0945608824474638
100,100,10,A100 80GB PCIe,DataCenter,fixed-point,0.000564,0.0002517428249120712,0.00022846211989720663,0.0002977525194485982,0.00043457448482513427,0.00050064,0.000564,0.00013121341665585837,1.3121341665585837e-06,3.3696492513020836e-05,0.0008201859425753355,0.0008201859425753355,0.0852027733077599,0.09887841018369052
100,100,10,H200,Residential,floating-point,0.0364,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.030064,0.0364,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.5445583458158421,0.9285215237237509
100,100,10,H200,Residential,fixed-point,0.0364,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.030064,0.0364,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.5445583458158421,0.9359282638999319
100,100,10,H200,Enterprise,floating-point,0.00564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.0050064,0.00564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.15512024895486762,0.2178306268627766
100,100,10,H200,Enterprise,fixed-point,0.00564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.0050064,0.00564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.15512024895486762,0.22523736703895755
100,100,10,H200,DataCenter,floating-point,0.000564,0.00015594707801938056,7.029063999652863e-05,7.07705815633138e-05,0.0005039546173065901,0.00050064,0.000564,2.3974105715751648e-05,2.397410571575165e-07,2.34538068373998e-05,0.00012928135693073272,0.00012928135693073272,0.0852027733077599,0.09378787121566888
100,100,10,H200,DataCenter,fixed-point,0.000564,0.0011442198418080806,0.00020125073691209158,0.00016438961029052734,0.0005039546173065901,0.00050064,0.000564,2.5124599536259968e-05,2.5124599536259967e-07,2.3235877354939778e-05,0.0003285003826022148,0.0003285003826022148,0.0852027733077599,0.10119461139184986
100,100,10,NVIDIA H100,Residential,floating-point,0.0364,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.030064,0.0364,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.5445583458158421,0.9284241392367826
100,100,10,NVIDIA H100,Residential,fixed-point,0.0364,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.030064,0.0364,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.5445583458158421,0.9331110567876445
100,100,10,NVIDIA H100,Enterprise,floating-point,0.00564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.0050064,0.00564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.15512024895486762,0.21773324237580824
100,100,10,NVIDIA H100,Enterprise,fixed-point,0.00564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.0050064,0.00564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.15512024895486762,0.2224201599266701
100,100,10,NVIDIA H100,DataCenter,floating-point,0.000564,7.489700801670552e-05,0.0001381412148475647,0.00010878841082255046,0.0003486979752779007,0.00050064,0.000564,3.461229304472605e-05,3.461229304472605e-07,3.424969812234243e-05,0.00016451478004455566,0.00016451478004455566,0.0852027733077599,0.09369048672870055
100,100,10,NVIDIA H100,DataCenter,fixed-point,0.000564,0.00018404400907456875,0.0006198585033416748,0.0003875301529963811,0.0003486979752779007,0.00050064,0.000564,0.00020234969755013785,2.0234969755013786e-06,4.115017751852671e-05,0.0003462843596935272,0.0003462843596935272,0.0852027733077599,0.09837740427956236
100,500,2,A40,Residential,floating-point,0.0364,0.00014171302318573,0.00015946239000186324,0.0001140330103226006,0.0007769949734210968,0.030064,0.062,2.6044202968478203e-05,2.60442029684782e-07,2.7641782071441413e-05,0.00015542283654212952,0.00015542283654212952,1.4502709236294415,1.8861444439551323
